CID,anionE_H,dianionE_H,dE_eV,SM_H,conformer,adductE_H,adduct_complete,filename,dE_addCO2_H,lnKco2,logKco2,,,,,,,,
25230363,-1407.608176,-1407.755238,4.00177107,-1596.267838,0,-1596.282519,TRUE,25230363_0.log,0.004612919,-4.886782071,-2.121920135,,,,,,,,
25230617,-961.2368271,-961.3467918,2.992293438,-1149.859392,1,-1149.898823,TRUE,25230617_1.log,-0.020137781,21.33333517,9.263280577,,,,,,,,
25230618,-962.4379014,-962.5526102,3.12138704,-1151.06521,0,-1151.10718,TRUE,25230618_0.log,-0.022675881,24.0221189,10.43079414,,,,,,,,
25232461,-1116.209547,-1116.290088,2.191641531,-1304.802688,1,-1304.765014,TRUE,25232461_1.log,0.056968019,-60.35013705,-26.20500957,,,,,,,,
25233039,-1116.212015,-1116.309613,2.655786381,-1304.822213,0,-1304.754868,TRUE,25233039_0.log,0.086638319,-91.78192461,-39.85320218,,,,,,,,
25235475,-3412.247269,-3412.371045,3.36812641,-3600.883645,2,-3600.909949,TRUE,25235475_2.log,-0.007010281,7.42647237,3.224694907,,,,,,,,
25242667,-1070.212211,-1070.336385,3.378956547,-1258.848985,0,-1258.863385,TRUE,25242667_0.log,0.004893319,-5.183829058,-2.250902761,,,,,,,,
25243457,-1107.035146,-1107.141782,2.901723014,-1295.654382,0,-1295.690831,TRUE,25243457_0.log,-0.017155381,18.17387391,7.891391192,,,,,,,,
25243460,-993.7709373,-993.8783259,2.92219415,-1182.390926,0,-1182.42761,TRUE,25243460_0.log,-0.017390781,18.42324931,7.999674038,,,,,,,,
25245897,-703.7756593,-703.9019838,3.437466499,-892.4145836,1,-892.451189,TRUE,25245897_1.log,-0.017311481,18.33924137,7.963196427,,,,,,,,
25256726,-1053.969051,-1054.078149,2.968717481,-1242.590749,2,-1242.649521,TRUE,25256726_2.log,-0.039477881,41.82163204,18.1596318,,,,,,,,
25263856,-1486.612806,-1486.68651,2.005597189,-1675.19911,1,-1675.266565,TRUE,25263856_1.log,-0.048160581,51.01981278,22.15363125,,,,,,,,
25263857,-1242.767974,-1242.888104,3.268913645,-1431.400703,1,-1431.42262,TRUE,25263857_1.log,-0.002622381,2.778068389,1.206282409,,,,,,,,
25263858,-1355.822351,-1355.940623,3.218354864,-1544.453223,1,-1544.473759,TRUE,25263858_1.log,-0.001241881,1.315609878,0.571259174,,,,,,,,
25263861,-1447.037511,-1447.155508,3.210871729,-1635.668108,0,-1635.599152,TRUE,25263861_0.log,0.088249619,-93.48888542,-40.59439228,,,,,,,,
25263981,-1352.70122,-1352.818091,3.180231693,-1541.330691,1,-1541.348706,TRUE,25263981_1.log,0.001278319,-1.354211156,-0.588020476,,,,,,,,
25263982,-1431.273336,-1431.382572,2.972472654,-1619.895171,1,-1619.933733,TRUE,25263982_1.log,-0.019267981,20.41189626,8.863176839,,,,,,,,
25267235,-1199.048943,-1199.18059,3.582307339,-1387.69319,0,-1387.702543,TRUE,25267235_0.log,0.009940719,-10.53088671,-4.572682026,,,,,,,,
25267867,-1066.545608,-1066.645214,2.710426872,-1255.157814,1,-1255.204663,TRUE,25267867_1.log,-0.027554381,29.19024918,12.67488023,,,,,,,,
25268519,-3734.938816,-3735.064524,3.420698835,-3923.577124,1,-3923.594759,TRUE,25268519_1.log,0.001659219,-1.757724699,-0.763232609,,,,,,,,
26435742,-1528.113647,-1528.228587,3.127686479,-1716.741187,1,-1716.774136,TRUE,26435742_1.log,-0.013655481,14.46618935,6.281454343,,,,,,,,
26435743,-1107.845886,-1107.971064,3.406276793,-1296.483664,0,-1296.495959,TRUE,26435743_0.log,0.006999319,-7.414859571,-3.219652441,,,,,,,,
26999989,-994.805128,-994.9203352,3.134949202,-1183.432935,2,-1183.454167,TRUE,26999989_2.log,-0.001938081,2.053142377,0.891507763,,,,,,,,
27000054,-955.5216752,-955.6363477,3.120399266,-1144.148948,0,-1144.168624,TRUE,27000054_0.log,-0.000382381,0.405082468,0.175893386,,,,,,,,
27000145,-993.5699006,-993.6854263,3.143616033,-1182.198026,1,-1182.219772,TRUE,27000145_1.log,-0.002452181,2.597763833,1.127991243,,,,,,,,
27011542,-1453.135848,-1453.213612,2.116075473,-1641.726212,2,-1641.788385,TRUE,27011542_2.log,-0.042879481,45.42518066,19.72435113,,,,,,,,
27523258,-1812.046741,-1812.178821,3.594089875,-2000.69142,0,-2000.708714,TRUE,27523258_0.log,0.002000719,-2.119499115,-0.920320936,,,,,,,,
28636444,-1126.515952,-1126.627967,3.048093134,-1315.140567,1,-1315.183998,TRUE,28636444_1.log,-0.024137281,25.57028034,11.10303098,,,,,,,,
29147134,-1146.14204,-1146.263397,3.302302033,-1334.775997,2,-1334.79779,TRUE,29147134_2.log,-0.002498881,2.647236352,1.149473014,,,,,,,,
29147606,-1031.678458,-1031.801808,3.356534353,-1220.314408,1,-1220.331695,TRUE,29147606_1.log,0.002006619,-2.12574939,-0.923034907,,,,,,,,
29148569,-1146.148583,-1146.271653,3.348915161,-1334.784253,0,-1334.800774,TRUE,29148569_0.log,0.002772419,-2.937013952,-1.275299154,,,,,,,,
29717396,-1086.999883,-1087.115709,3.15179578,-1275.628309,0,-1275.643082,TRUE,29717396_0.log,0.004521219,-4.789637959,-2.079738584,,,,,,,,
30515146,-1448.054026,-1448.17219,3.215416033,-1636.68479,2,-1636.701783,TRUE,30515146_2.log,0.002301019,-2.43762754,-1.058457464,,,,,,,,
30515338,-1448.049979,-1448.162042,3.049399282,-1636.674642,1,-1636.693637,TRUE,30515338_1.log,0.000298219,-0.315923879,-0.137179279,,,,,,,,
33572534,-1411.165759,-1411.283859,3.213674503,-1599.796459,2,-1599.825256,TRUE,33572534_2.log,-0.009503781,10.06800826,4.371692688,,,,,,,,
33574371,-1853.57756,-1853.708635,3.566742418,-2042.221235,0,-2042.097892,TRUE,33574371_0.log,0.142636719,-151.1048776,-65.61219176,,,,,,,,
38357209,-1182.352197,-1182.472361,3.269838833,-1370.98496,0,-1370.998214,TRUE,38357209_0.log,0.006040219,-6.398819037,-2.77847114,,,,,,,,
38357215,-1182.351144,-1182.471347,3.270900078,-1370.983946,0,-1370.977261,TRUE,38357215_0.log,0.025979419,-27.52178371,-11.95040543,,,,,,,,
38357220,-1182.350397,-1182.471653,3.299553682,-1370.984253,0,-1370.978797,TRUE,38357220_0.log,0.024750119,-26.21950175,-11.38493345,,,,,,,,
38357224,-1182.34992,-1182.470434,3.279362823,-1370.983034,1,-1370.961795,TRUE,38357224_1.log,0.040532619,-42.93898848,-18.64480611,,,,,,,,
38361941,-958.8863877,-958.9931814,2.906006088,-1147.505781,0,-1147.533352,TRUE,38361941_0.log,-0.008276581,8.767950973,3.807186701,,,,,,,,
38361945,-958.8853115,-958.9919473,2.901709408,-1147.504547,0,-1147.533318,TRUE,38361945_0.log,-0.009476781,10.0394053,4.35927282,,,,,,,,
39335785,-1123.874366,-1123.999378,3.4017597,-1312.511978,1,-1312.523403,TRUE,39335785_1.log,0.007869519,-8.336722226,-3.619940176,,,,,,,,
39339616,-1491.241308,-1491.363094,3.313975724,-1679.875694,2,-1679.896914,TRUE,39339616_2.log,-0.001926981,2.041383385,0.886401817,,,,,,,,
39840480,-1614.120277,-1614.247183,3.453298092,-1802.759783,2,-1802.776971,TRUE,39840480_2.log,0.002106219,-2.231262514,-0.968850419,,,,,,,,
39841092,-2083.105644,-2083.238232,3.607913267,-2271.750831,0,-2271.765658,TRUE,39841092_0.log,0.004467519,-4.732749859,-2.055036847,,,,,,,,
40468612,-1371.594952,-1371.710612,3.147278687,-1560.223211,0,-1560.231857,TRUE,40468612_0.log,0.010648519,-11.28070788,-4.898266558,,,,,,,,
40468639,-1446.81123,-1446.94123,3.537490163,-1635.45383,1,-1635.457714,TRUE,40468639_1.log,0.015409619,-16.32446827,-7.088349227,,,,,,,,
40468805,-1088.213926,-1088.326536,3.064283917,-1276.839136,0,-1276.862371,TRUE,40468805_0.log,-0.003941381,4.175375723,1.813015946,,,,,,,,
40468806,-1088.219284,-1088.335343,3.158136036,-1276.847943,0,-1276.862386,TRUE,40468806_0.log,0.004850919,-5.138911825,-2.231398969,,,,,,,,
40568053,-1032.87841,-1032.991654,3.081535945,-1221.504253,1,-1221.545387,TRUE,40568053_1.log,-0.021839381,23.13595697,10.04600824,,,,,,,,
40573110,-992.5845746,-992.6823747,2.661277641,-1181.194975,0,-1181.221318,TRUE,40573110_0.log,-0.007049181,7.467681813,3.242588716,,,,,,,,
40578925,-1147.345339,-1147.459189,3.098026053,-1335.971788,2,-1335.992529,TRUE,40578925_2.log,-0.001446781,1.532674528,0.66551217,,,,,,,,
40785034,-919.5805657,-919.7003635,3.259865855,-1108.212963,1,-1108.231722,TRUE,40785034_1.log,0.000535519,-0.567312075,-0.246336116,,,,,,,,
41149487,-1101.806498,-1101.928148,3.310274973,-1290.440748,2,-1290.453481,TRUE,41149487_2.log,0.006561519,-6.951067947,-3.018266586,,,,,,,,
41149577,-1101.802758,-1101.917266,3.115931155,-1290.429866,1,-1290.441022,TRUE,41149577_1.log,0.008137719,-8.620844915,-3.743310862,,,,,,,,
41673495,-1121.259637,-1121.329475,1.900397917,-1309.842075,2,-1309.912363,TRUE,41673495_2.log,-0.050993681,54.02111028,23.45684337,,,,,,,,
41708293,-1201.483876,-1201.539777,1.521152635,-1390.052377,0,-1390.137932,TRUE,41708293_0.log,-0.066261181,70.19502213,30.47981855,,,,,,,,
42559548,-1127.501521,-1127.618424,3.181102458,-1316.131024,0,-1316.150892,TRUE,42559548_0.log,-0.000574181,0.608269388,0.264120446,,,,,,,,
42559549,-1127.501129,-1127.617957,3.179061603,-1316.130557,0,-1316.15086,TRUE,42559549_0.log,-0.001008981,1.068882905,0.464126316,,,,,,,,
42586886,-1130.884507,-1131.001116,3.173102306,-1319.513716,0,-1319.530072,TRUE,42586886_0.log,0.002937219,-3.111597916,-1.351106346,,,,,,,,
42586887,-1130.884721,-1131.001168,3.168694059,-1319.513768,2,-1319.535495,TRUE,42586887_2.log,-0.002433081,2.577529891,1.119205337,,,,,,,,
42586888,-1130.88461,-1131.001075,3.169183864,-1319.513675,0,-1319.52922,TRUE,42586888_0.log,0.003749519,-3.972123123,-1.724760366,,,,,,,,
42586889,-1130.892355,-1131.008812,3.168966173,-1319.521412,0,-1319.539859,TRUE,42586889_0.log,0.000847119,-0.897411366,-0.389670589,,,,,,,,
42598637,-1018.060806,-1018.159928,2.697256554,-1206.672527,2,-1206.734069,TRUE,42598637_2.log,-0.042248181,44.75640119,19.43395623,,,,,,,,
42598638,-1095.354,-1095.485573,3.580293696,-1283.998173,1,-1284.063915,TRUE,42598638_1.log,-0.046448081,49.20564385,21.36588965,,,,,,,,
42598639,-1134.690395,-1134.798609,2.944662603,-1323.311209,1,-1323.355039,TRUE,42598639_1.log,-0.024536181,25.99286252,11.28652302,,,,,,,,
42598640,-1135.912753,-1136.032096,3.247498274,-1324.544696,1,-1324.581722,TRUE,42598640_1.log,-0.017732181,18.78491779,8.156716365,,,,,,,,
42598641,-1057.347476,-1057.442736,2.592166127,-1245.955336,1,-1246.008358,TRUE,42598641_1.log,-0.033727581,35.72994412,15.51452198,,,,,,,,
42598875,-1056.118796,-1056.231424,3.064773723,-1244.744024,2,-1244.769264,TRUE,42598875_2.log,-0.005945981,6.298986248,2.735122122,,,,,,,,
42598877,-1093.248576,-1093.31513,1.811035679,-1281.82773,1,-1281.917016,TRUE,42598877_1.log,-0.069992081,74.14742087,32.19601427,,,,,,,,
42598878,-1096.616907,-1096.721852,2.855708536,-1285.234452,2,-1285.285658,TRUE,42598878_2.log,-0.031912081,33.80666022,14.67940088,,,,,,,,
42599124,-1016.821278,-1016.923853,2.791217518,-1205.436453,2,-1205.495038,TRUE,42599124_2.log,-0.039291981,41.6246954,18.07411871,,,,,,,,
42599125,-1170.599641,-1170.694193,2.572900456,-1359.206793,1,-1359.277441,TRUE,42599125_1.log,-0.051354881,54.40375426,23.6229936,,,,,,,,
42599126,-1057.352017,-1057.46079,2.959873776,-1245.973389,2,-1246.01391,TRUE,42599126_2.log,-0.021226381,22.48656395,9.764031242,,,,,,,,
42599127,-1018.041948,-1018.128798,2.363318253,-1206.641398,2,-1206.697298,TRUE,42599127_2.log,-0.036606181,38.7794429,16.83866387,,,,,,,,
42599128,-900.2191199,-900.3280113,2.963087442,-1088.840611,2,-1088.886383,TRUE,42599128_2.log,-0.026478181,28.05015656,12.17983351,,,,,,,,
42599129,-1132.532335,-1132.590685,1.587793353,-1321.103284,0,-1321.202416,TRUE,42599129_0.log,-0.079837781,84.57764742,36.72498802,,,,,,,,
42599131,-1093.263291,-1093.321791,1.591875063,-1281.834391,1,-1281.917667,TRUE,42599131_1.log,-0.063982581,67.78114458,29.43167372,,,,,,,,
42599384,-1053.975491,-1054.088284,3.069263604,-1242.600884,2,-1242.652617,TRUE,42599384_2.log,-0.032439581,34.36547722,14.92204829,,,,,,,,
42599385,-1053.969051,-1054.078149,2.968717481,-1242.590749,1,-1242.638603,TRUE,42599385_1.log,-0.028560681,30.25629191,13.1377733,,,,,,,,
42599386,-1167.252047,-1167.344566,2.51757968,-1355.857166,1,-1355.756388,TRUE,42599386_1.log,0.120071919,-127.2004345,-55.23249434,,,,,,,,
42599873,-1093.237789,-1093.351582,3.096475004,-1281.864182,2,-1281.906868,TRUE,42599873_2.log,-0.023392481,24.78126252,10.76042663,,,,,,,,
42599874,-1057.328691,-1057.429036,2.730536096,-1245.941636,1,-1245.994139,TRUE,42599874_1.log,-0.033209081,35.18066144,15.27601452,,,,,,,,
42600201,-1623.536169,-1623.667947,3.585872033,-1812.180546,0,-1812.196992,TRUE,42600201_0.log,0.002848719,-3.017843785,-1.31039678,,,,,,,,
42600202,-1738.002565,-1738.126987,3.385704974,-1926.639587,0,-1926.667045,TRUE,42600202_0.log,-0.008164681,8.649407614,3.75571325,,,,,,,,
42600375,-900.2200203,-900.3281139,2.941378187,-1088.840714,2,-1088.88336,TRUE,42600375_2.log,-0.023352381,24.73878184,10.74198082,,,,,,,,
42600376,-900.2191199,-900.3280113,2.963087442,-1088.840611,1,-1088.878208,TRUE,42600376_1.log,-0.018303181,19.38981732,8.419373567,,,,,,,,
42600622,-1170.603902,-1170.700247,2.621690496,-1359.212847,1,-1359.280365,TRUE,42600622_1.log,-0.048224981,51.08803612,22.18325494,,,,,,,,
42600623,-1170.599711,-1170.694193,2.570995658,-1359.206793,1,-1359.270708,TRUE,42600623_1.log,-0.044621781,47.27091877,20.5258006,,,,,,,,
42603562,-1071.420936,-1071.543955,3.34752738,-1260.056555,0,-1260.063944,TRUE,42603562_0.log,0.011904319,-12.61106311,-5.475928404,,,,,,,,
42603563,-4175.438928,-4175.578615,3.801086995,-4364.091214,0,-4364.101577,TRUE,42603563_0.log,0.008931119,-9.461348053,-4.108270974,,,,,,,,
42603817,-954.2787742,-954.4186468,3.806129268,-1142.931247,0,-1142.85039,TRUE,42603817_0.log,0.100150919,-106.0967503,-46.06893196,,,,,,,,
42608134,-1182.262179,-1182.380764,3.226872032,-1370.893364,2,-1370.798375,TRUE,42608134_2.log,0.114283019,-121.0678549,-52.56962871,,,,,,,,
42614804,-1638.786112,-1638.919161,3.620457722,-1827.431761,0,-1827.441172,TRUE,42614804_0.log,0.009882619,-10.46933738,-4.545956311,,,,,,,,
42618236,-1185.669405,-1185.787415,3.211225477,-1374.300015,1,-1374.312127,TRUE,42618236_1.log,0.007181719,-7.608088424,-3.303555547,,,,,,,,
42618237,-953.3533592,-953.475534,3.324547353,-1141.988134,0,-1142.003673,TRUE,42618237_0.log,0.003754719,-3.97763184,-1.72715234,,,,,,,,
42618243,-1109.288458,-1109.409231,3.286410576,-1297.921831,1,-1297.941095,TRUE,42618243_1.log,2.9619E-05,-0.031377442,-0.013624595,,,,,,,,
42618245,-1071.207614,-1071.328676,3.29427467,-1259.841275,0,-1259.864818,TRUE,42618245_0.log,-0.004248381,4.500601918,1.954234441,,,,,,,,
42618247,-1031.918089,-1032.039627,3.307227297,-1220.552227,0,-1220.582457,TRUE,42618247_0.log,-0.010935781,11.58502426,5.03040567,,,,,,,,
42619036,-954.5272336,-954.6514995,3.381449111,-1143.164099,0,-1143.184391,TRUE,42619036_0.log,-0.000997981,1.057229849,0.459066369,,,,,,,,
42619686,-993.7593054,-993.8831631,3.370341418,-1182.395763,1,-1182.419569,TRUE,42619686_1.log,-0.004511981,4.779851511,2.075489149,,,,,,,,
42623942,-1146.308548,-1146.433684,3.405133914,-1334.946284,0,-1334.96502,TRUE,42623942_0.log,0.000557819,-0.590935997,-0.256594006,,,,,,,,
42624504,-1150.971721,-1151.086534,3.124230632,-1339.599134,0,-1339.624635,TRUE,42624504_0.log,-0.006207281,6.575799293,2.855318842,,,,,,,,
42624568,-1150.970888,-1151.085601,3.121509492,-1339.598201,1,-1339.620669,TRUE,42624568_1.log,-0.003174681,3.36315773,1.460337703,,,,,,,,
42624571,-1111.688815,-1111.802587,3.095903564,-1300.315187,1,-1300.341533,TRUE,42624571_1.log,-0.007051581,7.470224298,3.243692704,,,,,,,,
42626828,-1066.513229,-1066.636778,3.361949422,-1255.149377,0,-1255.083817,TRUE,42626828_0.log,0.084853919,-89.89158708,-39.03238692,,,,,,,,
42626829,-1066.605594,-1066.708205,2.792197129,-1255.220805,1,-1255.227353,TRUE,42626829_1.log,0.012745219,-13.50188627,-5.862738283,,,,,,,,
42632586,-726.7278884,-726.8492349,3.30200815,-915.3618347,0,-915.3951144,TRUE,42632586_0.log,-0.013985781,14.81609884,6.433390724,,,,,,,,
42636856,-1108.274936,-1108.395501,3.280750604,-1296.908101,1,-1296.94181,TRUE,42636856_1.log,-0.014415581,15.27141551,6.631096618,,,,,,,,
42636900,-1030.957191,-1031.075713,3.225157714,-1219.588313,0,-1219.611285,TRUE,42636900_0.log,-0.003678081,3.89644394,1.691899236,,,,,,,,
42638369,-1147.334828,-1147.451713,3.180612652,-1335.964313,2,-1335.999207,TRUE,42638369_2.log,-0.015600081,16.52623775,7.175960813,,,,,,,,
42638538,-1147.314399,-1147.432258,3.207116556,-1335.944858,0,-1336.001637,TRUE,42638538_0.log,-0.037485481,39.71094581,17.24313757,,,,,,,,
42638697,-1072.109623,-1072.217385,2.93236305,-1260.729985,0,-1260.770306,TRUE,42638697_0.log,-0.021027781,22.27617332,9.672676215,,,,,,,,
42642768,-956.6369911,-956.7579378,3.291129032,-1145.270538,1,-1145.292579,TRUE,42642768_1.log,-0.002747781,2.910913225,1.263965795,,,,,,,,
42642769,-878.1122729,-878.2341902,3.317540417,-1066.74679,1,-1066.770999,TRUE,42642769_1.log,-0.004915181,5.206988977,2.260959174,,,,,,,,
42646103,-1071.129267,-1071.250179,3.29019296,-1259.762779,1,-1259.784964,TRUE,42646103_1.log,-0.002891581,3.063250446,1.33011309,,,,,,,,
42646104,-1035.201589,-1035.315804,3.107958214,-1223.828403,0,-1223.726514,TRUE,42646104_0.log,0.121183119,-128.377605,-55.74364089,,,,,,,,
42646358,-917.4025921,-917.5244486,3.315885964,-1106.037048,1,-1106.063863,TRUE,42646358_1.log,-0.007520481,7.966962288,3.459384407,,,,,,,,
42646359,-878.110737,-878.2334502,3.33919797,-1066.74605,2,-1066.770475,TRUE,42646359_2.log,-0.005131481,5.43613043,2.360456114,,,,,,,,
42646360,-1031.83701,-1031.90794,1.930112765,-1220.42054,1,-1220.496779,TRUE,42646360_1.log,-0.056945381,60.32615506,26.1945962,,,,,,,,
42646361,-1110.418043,-1110.538935,3.289648732,-1299.051535,1,-1299.063596,TRUE,42646361_1.log,0.007232719,-7.662116228,-3.327015297,,,,,,,,
42646362,-995.9261117,-996.0468856,3.286426902,-1184.559485,1,-1184.584112,TRUE,42646362_1.log,-0.005332481,5.649063541,2.452915129,,,,,,,,
42646363,-956.6208177,-956.7310859,3.000552097,-1145.243686,1,-1145.285408,TRUE,42646363_1.log,-0.022427981,23.7595014,10.31676135,,,,,,,,
42646364,-953.3188175,-953.440664,3.31561385,-1141.953264,1,-1141.975013,TRUE,42646364_1.log,-0.002455581,2.601365687,1.129555227,,,,,,,,
42646365,-992.6091442,-992.7308216,3.311012402,-1181.243421,1,-1181.265087,TRUE,42646365_1.log,-0.002372081,2.512908399,1.091145636,,,,,,,,
42646602,-956.6864717,-956.8072627,3.286892217,-1145.319863,1,-1145.349059,TRUE,42646602_1.log,-0.009902281,10.49016669,4.555000735,,,,,,,,
42646603,-917.3946407,-917.5177674,3.350449884,-1106.030367,1,-1106.041637,TRUE,42646603_1.log,0.008024219,-8.500606566,-3.691101418,,,,,,,,
42646666,-1128.602919,-1128.648434,1.238535034,-1317.161033,0,-1317.259168,TRUE,42646666_0.log,-0.078840281,83.52092712,36.26614291,,,,,,,,
42646667,-1128.614804,-1128.725416,3.00991554,-1317.238016,0,-1317.256037,TRUE,42646667_0.log,0.001272219,-1.347749006,-0.585214506,,,,,,,,
42646668,-1128.605692,-1128.706676,2.747924181,-1317.219276,0,-1317.253673,TRUE,42646668_0.log,-0.015102881,15.99951963,6.94725125,,,,,,,,
42647717,-1394.88996,-1395.003959,3.102080552,-1583.516559,1,-1583.541792,TRUE,42647717_1.log,-0.005938681,6.291252856,2.731764158,,,,,,,,
42647718,-1391.512787,-1391.626892,3.10496496,-1580.139492,0,-1580.183714,TRUE,42647718_0.log,-0.024927781,26.40771131,11.4666571,,,,,,,,
42648293,-916.2081705,-916.3165734,2.949794673,-1104.829173,0,-1104.855554,TRUE,42648293_0.log,-0.007087281,7.508043761,3.260114529,,,,,,,,
42648414,-955.4962974,-955.6036687,2.921723393,-1144.116269,1,-1144.143344,TRUE,42648414_1.log,-0.007781781,8.243775333,3.579581126,,,,,,,,
42648784,-1146.14204,-1146.263397,3.302302033,-1334.775997,2,-1334.800169,TRUE,42648784_2.log,-0.004878481,5.168110145,2.244077353,,,,,,,,
42648835,-1031.672661,-1031.794778,3.322982697,-1220.307378,1,-1220.331696,TRUE,42648835_1.log,-0.005024381,5.32267204,2.311190639,,,,,,,,
42648925,-1146.148583,-1146.271653,3.348915161,-1334.784253,1,-1334.798196,TRUE,42648925_1.log,0.005350419,-5.668066497,-2.461166521,,,,,,,,
42654247,-1123.869693,-1123.993818,3.377623188,-1312.506418,2,-1312.500658,TRUE,42654247_2.log,0.025054219,-26.54165577,-11.52481796,,,,,,,,
42654841,-1491.248058,-1491.372399,3.383500851,-1679.884999,2,-1679.898511,TRUE,42654841_2.log,0.005781319,-6.124548476,-2.659378409,,,,,,,,
43000282,-1454.364284,-1454.482921,3.228287025,-1642.99552,0,-1643.014489,TRUE,43000282_0.log,0.000325119,-0.344420897,-0.149553147,,,,,,,,
43004450,-1454.370178,-1454.488474,3.219007938,-1643.001074,0,-1643.018842,TRUE,43004450_0.log,0.001525819,-1.616404912,-0.701869263,,,,,,,,
43826375,-651.554484,-651.675819,3.301695219,-840.1884188,0,-840.2184166,TRUE,43826375_0.log,-0.010703881,11.33935665,4.923732807,,,,,,,,
43842554,-1612.928323,-1613.069736,3.848053872,-1801.582336,0,-1801.589166,TRUE,43842554_0.log,0.012463919,-13.20388585,-5.733341662,,,,,,,,
44128179,-994.7477897,-994.8632382,3.141515313,-1183.375838,0,-1183.398723,TRUE,44128179_0.log,-0.003591281,3.804490736,1.651971661,,,,,,,,
44131421,-688.6504849,-688.7681456,3.201712372,-877.2807454,0,-877.3119357,TRUE,44131421_0.log,-0.011896381,12.60265385,5.472276963,,,,,,,,
44131422,-691.0692065,-691.1884885,3.245830215,-879.7010883,0,-879.7331877,TRUE,44131422_0.log,-0.012805481,13.56572594,5.890458508,,,,,,,,
