CID,HOMO,HOMO-1,delta_orbs
147550644,-0.11199,-0.20808,0.0960899999999999
147670942,-0.12867,-0.18899,0.0603199999999999
147686118,-0.13916,-0.21465,0.07549
147725462,-0.11227,-0.18177,0.0694999999999999
147784975,-0.11528,-0.18795,0.07267
147877490,-0.13025,-0.20409,0.0738399999999999
147907562,-0.11959,-0.20649,0.0869
147908347,-0.12711,-0.21484,0.08773
147947973,-0.12359,-0.21301,0.08942
147967096,-0.12758,-0.20534,0.07776
147977685,-0.12784,-0.21675,0.0889099999999999
147995225,-0.11482,-0.19615,0.0813299999999999
148032063,-0.11082,-0.2011,0.09028
148085177,-0.12225,-0.18251,0.06026
148095088,-0.13258,-0.20454,0.07196
148096196,-0.11771,-0.19907,0.08136
148096202,-0.11253,-0.19936,0.08683
148096231,-0.13079,-0.2132,0.08241
148096236,-0.11765,-0.20085,0.0832
148096240,-0.12094,-0.19147,0.07053
148096244,-0.11717,-0.1952,0.07803
148153045,-0.12655,-0.20469,0.07814
148175371,-0.13077,-0.15847,0.0277
148191880,-0.12557,-0.21512,0.08955
148240785,-0.14319,-0.20798,0.0647899999999999
148242310,-0.14308,-0.22337,0.08029
148242703,-0.12121,-0.19852,0.07731
148289249,-0.11642,-0.19188,0.07546
148306325,-0.12447,-0.20652,0.08205
148371959,-0.14086,-0.19865,0.0577899999999999
148372526,-0.12534,-0.20737,0.0820299999999999
148375371,-0.12144,-0.2021,0.08066
148493105,-0.11689,-0.19266,0.07577
148511540,-0.1222,-0.20892,0.0867199999999999
148533012,-0.12522,-0.18854,0.06332
148537434,-0.11612,-0.18838,0.0722599999999999
148547989,-0.12395,-0.20631,0.0823599999999999
148548776,-0.1196,-0.19827,0.07867
148651756,-0.12833,-0.21795,0.08962
148672114,-0.11673,-0.19105,0.07432
148744380,-0.12016,-0.18242,0.0622599999999999
148750674,-0.11021,-0.18288,0.0726699999999999
148834098,-0.11634,-0.19174,0.0754
148905116,-0.11649,-0.19067,0.07418
148906106,-0.11189,-0.19294,0.08105
148920451,-0.12968,-0.17981,0.05013
148947313,-0.11197,-0.19162,0.07965
149026581,-0.11662,-0.19098,0.07436
149043349,-0.1618,-0.16469,0.00289
149052867,-0.12263,-0.18741,0.0647799999999999
149111998,-0.12409,-0.18879,0.0647
149122705,-0.1285,-0.1878,0.0592999999999999
149158231,-0.14086,-0.18361,0.0427499999999999
149158498,-0.13424,-0.21146,0.07722
149158683,-0.12404,-0.19059,0.06655
149164609,-0.11517,-0.20367,0.0885
149178547,-0.13078,-0.20658,0.0758
149179432,-0.12144,-0.20774,0.0863
149195603,-0.11723,-0.19137,0.07414
149216562,-0.12993,-0.19,0.06007
149252730,-0.11838,-0.18999,0.07161
149252982,-0.11885,-0.19406,0.07521
149253801,-0.11852,-0.20259,0.0840699999999999
149296844,-0.1168,-0.18628,0.06948
149308334,-0.1165,-0.19782,0.0813199999999999
149326300,-0.12212,-0.20736,0.0852399999999999
149338155,-0.11589,-0.20195,0.0860599999999999
149371798,-0.12205,-0.1992,0.0771499999999999
149432199,-0.09964,-0.19574,0.0960999999999999
149432581,-0.11236,-0.19023,0.07787
149434968,-0.1227,-0.19969,0.07699
149435342,-0.1097,-0.207,0.0972999999999999
149436411,-0.09037,-0.18466,0.0942899999999999
149450046,-0.13014,-0.19627,0.06613
149521609,-0.12354,-0.21066,0.0871199999999999
149529857,-0.14609,-0.20521,0.05912
149555407,-0.12253,-0.21288,0.09035
149655873,-0.14031,-0.20746,0.06715
149678165,-0.11632,-0.18984,0.07352
149766836,-0.12223,-0.19771,0.0754799999999999
149792182,-0.10597,-0.19803,0.09206
149814611,-0.13219,-0.18366,0.0514699999999999
149831508,-0.12595,-0.20024,0.07429
149852795,-0.12466,-0.20479,0.0801299999999999
149861149,-0.14399,-0.19512,0.0511299999999999
149882707,-0.13366,-0.1833,0.0496399999999999
149978969,-0.12696,-0.17402,0.04706
150027321,-0.11876,-0.2005,0.08174
150069146,-0.11634,-0.18761,0.07127
150170730,-0.12893,-0.22062,0.09169
150271155,-0.13014,-0.20877,0.07863
150313856,-0.17097,-0.24551,0.07454
150320421,-0.1544,-0.20549,0.0510899999999999
150348121,-0.12412,-0.20694,0.08282
150393687,-0.11799,-0.18829,0.0703
150399893,-0.12321,-0.18217,0.05896
150406094,-0.11216,-0.17941,0.0672499999999999
150411277,-0.11169,-0.19351,0.0818199999999999
150468411,-0.12747,-0.20001,0.07254
150476127,-0.13709,-0.20321,0.06612
150478728,-0.12516,-0.19962,0.07446
150489279,-0.13533,-0.18782,0.0524899999999999
150494409,-0.12987,-0.21496,0.08509
150608016,-0.12141,-0.20283,0.08142
150758146,-0.11292,-0.20495,0.0920299999999999
150802379,-0.12863,-0.18631,0.05768
150824464,-0.12224,-0.19693,0.0746899999999999
150824466,-0.12279,-0.19609,0.0732999999999999
150854507,-0.11392,-0.20251,0.08859
150877406,-0.12149,-0.21267,0.09118
150898454,-0.11284,-0.19012,0.07728
151078335,-0.1377,-0.20691,0.06921
151132677,-0.12577,-0.20006,0.07429
151132889,-0.12267,-0.1928,0.07013
151141903,-0.11403,-0.20508,0.09105
151150964,-0.11288,-0.18231,0.06943
151195338,-0.12879,-0.20409,0.0753
151220467,-0.12259,-0.17494,0.05235
151262847,-0.12642,-0.20545,0.0790299999999999
151290863,-0.13119,-0.2153,0.0841099999999999
151306256,-0.1232,-0.20327,0.08007
151380696,-0.13524,-0.19722,0.06198
151431018,-0.12155,-0.20647,0.0849199999999999
151436780,-0.14554,-0.21108,0.0655399999999999
151472433,-0.10917,-0.2009,0.0917299999999999
151489236,-0.13113,-0.1835,0.05237
151510286,-0.13436,-0.21802,0.0836599999999999
151543174,-0.12513,-0.20052,0.07539
151696485,-0.11104,-0.2025,0.09146
151711666,-0.11895,-0.16681,0.04786
151711855,-0.14093,-0.21939,0.07846
151758841,-0.10354,-0.19178,0.08824
151784768,-0.11849,-0.19349,0.075
151829094,-0.13732,-0.20587,0.06855
151877862,-0.1195,-0.19914,0.07964
151903671,-0.1186,-0.18863,0.07003
151988299,-0.11495,-0.19566,0.08071
152007966,-0.11412,-0.18607,0.07195
152067219,-0.22989,-0.24076,0.0108699999999999
152113850,-0.10612,-0.19492,0.0888
152129871,-0.13496,-0.20253,0.0675699999999999
152170632,-0.12972,-0.19395,0.06423
152215092,-0.1317,-0.18179,0.0500899999999999
152260492,-0.13033,-0.20214,0.0718099999999999
152295183,-0.11015,-0.20158,0.09143
152299576,-0.13768,-0.19146,0.0537799999999999
152305376,-0.12901,-0.20353,0.0745199999999999
152334169,-0.12303,-0.19792,0.07489
152340127,-0.11099,-0.20172,0.09073
152379856,-0.12641,-0.20793,0.08152
152421866,-0.12989,-0.20859,0.0786999999999999
152432648,-0.11626,-0.16799,0.05173
152434316,-0.12469,-0.20162,0.07693
152498044,-0.16956,-0.20445,0.03489
152513720,-0.12462,-0.21213,0.08751
152517659,-0.12796,-0.20302,0.07506
152520542,-0.05276,-0.21798,0.16522
152538811,-0.12032,-0.19567,0.07535
152543547,-0.12749,-0.20264,0.07515
152690339,-0.1127,-0.18289,0.07019
152743226,-0.13501,-0.18876,0.05375
152744859,-0.12384,-0.20289,0.0790499999999999
152746722,-0.24476,-0.2481,0.0033399999999999
152747682,-0.10993,-0.19472,0.08479
152747894,-0.13173,-0.15303,0.0212999999999999
152753489,-0.12235,-0.20281,0.0804599999999999
152753506,-0.16665,-0.24487,0.07822
152757127,-0.11087,-0.20116,0.09029
152757229,-0.12518,-0.20703,0.0818499999999999
152757230,-0.12518,-0.20663,0.08145
152758223,-0.11734,-0.20006,0.0827199999999999
152758697,-0.11807,-0.1888,0.07073
152758698,-0.11653,-0.1859,0.06937
152759211,-0.11773,-0.20032,0.08259
152760677,-0.2509,-0.25336,0.0024599999999999
152764638,-0.12902,-0.18402,0.0549999999999999
152765334,-0.13812,-0.189,0.05088
152767536,-0.12168,-0.1749,0.05322
152779393,-0.12732,-0.20779,0.08047
152780278,-0.13713,-0.18402,0.0468899999999999
152780590,-0.10014,-0.2082,0.1080599999999999
152781408,-0.12613,-0.1851,0.0589699999999999
152841896,-0.13054,-0.18334,0.0528
152886632,-0.12153,-0.20852,0.08699
152888438,-0.11643,-0.19021,0.0737799999999999
152945097,-0.11664,-0.19792,0.08128
152957987,-0.14701,-0.16923,0.0222199999999999
152971279,-0.12336,-0.20566,0.0823
153507304,-0.1255,-0.17765,0.05215
153507305,-0.13601,-0.19856,0.06255
153507311,-0.12923,-0.18533,0.0560999999999999
153507313,-0.12926,-0.1854,0.0561399999999999
153507318,-0.12524,-0.17781,0.05257
153507321,-0.14399,-0.19633,0.05234
153507325,-0.13527,-0.19602,0.06075
153507327,-0.13084,-0.18765,0.05681
153507328,-0.12796,-0.18346,0.0555
153507345,-0.14187,-0.19838,0.05651
153507347,-0.13476,-0.19626,0.0615
153507354,-0.12877,-0.17964,0.05087
153507367,-0.13202,-0.18686,0.05484
153507373,-0.14104,-0.19497,0.05393
153507382,-0.13602,-0.19799,0.06197
153507386,-0.13536,-0.19069,0.0553299999999999
153507404,-0.12807,-0.18338,0.05531
153507411,-0.12929,-0.18636,0.05707
153507414,-0.13167,-0.19375,0.0620799999999999
153520780,-0.12205,-0.2015,0.07945
153521169,-0.1403,-0.187,0.0466999999999999
153521590,-0.12561,-0.1802,0.05459
153523186,-0.13824,-0.21455,0.0763099999999999
153526721,-0.11497,-0.20795,0.09298
153527510,-0.11508,-0.17118,0.0561
153527511,-0.12482,-0.17551,0.05069
153527513,-0.12108,-0.17374,0.05266
153527514,-0.11834,-0.17819,0.0598499999999999
153527515,-0.11322,-0.17946,0.06624
153529367,-0.12931,-0.21521,0.0859
153529495,-0.12371,-0.17976,0.05605
153545515,-0.1266,-0.19335,0.06675
153552725,-0.10921,-0.2007,0.0914899999999999
153573124,-0.11364,-0.18396,0.07032
153574780,-0.12186,-0.21296,0.0911
153602298,-0.12041,-0.17346,0.05305
153623107,-0.12289,-0.20131,0.0784199999999999
153641073,-0.12087,-0.20238,0.08151
153641376,-0.13387,-0.1858,0.05193
153643712,-0.1113,-0.18251,0.07121
153670897,-0.11741,-0.19327,0.07586
153673686,-0.11606,-0.18865,0.07259
153676060,-0.1238,-0.20137,0.07757
153676061,-0.12324,-0.19797,0.07473
153696018,-0.12125,-0.20486,0.0836099999999999
153696492,-0.13513,-0.21223,0.0771
153702317,-0.13076,-0.2127,0.08194
153709848,-0.11808,-0.19756,0.07948
153713893,-0.11483,-0.20267,0.0878399999999999
153714640,-0.12233,-0.19309,0.07076
153715085,-0.10975,-0.18252,0.0727699999999999
153719261,-0.12285,-0.19358,0.07073
153719262,-0.11029,-0.18464,0.07435
153719263,-0.12214,-0.18565,0.06351
153720635,-0.11592,-0.19008,0.07416
153720636,-0.12073,-0.19894,0.07821
153720675,-0.11923,-0.19497,0.07574
153721559,-0.11775,-0.19326,0.07551
153721560,-0.11659,-0.18954,0.0729499999999999
153723039,-0.1199,-0.19996,0.0800599999999999
153725742,-0.1285,-0.20887,0.08037
153728409,-0.14014,-0.20398,0.06384
153731208,-0.11735,-0.20954,0.09219
153731672,-0.13537,-0.19294,0.05757
153731673,-0.11304,-0.20477,0.09173
153731674,-0.12427,-0.20214,0.0778699999999999
153732980,-0.13848,-0.18936,0.05088
153734128,-0.1094,-0.19042,0.08102
153734613,-0.11674,-0.19922,0.08248
153734965,-0.12643,-0.20049,0.07406
153734966,-0.12572,-0.20023,0.0745099999999999
153735320,-0.1125,-0.20385,0.09135
153737157,-0.11577,-0.20701,0.09124
153738154,-0.111,-0.18556,0.07456
153739909,-0.14604,-0.20486,0.0588199999999999
153742885,-0.0632,-0.19445,0.13125
153744549,-0.1122,-0.19165,0.0794499999999999
153747446,-0.11014,-0.1949,0.0847599999999999
153747450,-0.15542,-0.19695,0.0415299999999999
153756920,-0.11397,-0.20514,0.0911699999999999
153764350,-0.14288,-0.16814,0.02526
153765791,-0.14401,-0.16571,0.0216999999999999
153765942,-0.10672,-0.19299,0.08627
153767349,-0.10933,-0.2008,0.09147
153767350,-0.08748,-0.19343,0.1059499999999999
153770112,-0.12373,-0.21445,0.09072
153770677,-0.14347,-0.19905,0.05558
153770678,-0.13711,-0.20644,0.06933
153772081,-0.12213,-0.21308,0.0909499999999999
153772434,-0.13292,-0.22032,0.0873999999999999
153775255,-0.14067,-0.22005,0.07938
153776213,-0.13574,-0.20559,0.06985
153776214,-0.1319,-0.20226,0.07036
153776215,-0.11253,-0.20649,0.09396
153776216,-0.21295,-0.24683,0.0338799999999999
153778615,-0.12859,-0.21283,0.0842399999999999
153779176,-0.11643,-0.21484,0.09841
153780330,-0.12645,-0.19806,0.07161
153781441,-0.12725,-0.20426,0.07701
153782212,-0.12992,-0.21768,0.08776
153783281,-0.11068,-0.18524,0.0745599999999999
153783510,-0.10916,-0.19588,0.08672
153783747,-0.14182,-0.19272,0.0509
153784437,-0.12303,-0.17726,0.05423
153785652,-0.10916,-0.19229,0.08313
153785665,-0.1091,-0.19708,0.08798
153786261,-0.12583,-0.15426,0.02843
153787296,-0.12866,-0.21466,0.086
153787297,-0.12879,-0.19998,0.07119
153787608,-0.11756,-0.19948,0.0819199999999999
153788399,-0.1152,-0.19721,0.08201
153788695,-0.16429,-0.18707,0.0227799999999999
153789266,-0.12026,-0.21179,0.09153
153789592,-0.08672,-0.18148,0.09476
153789699,-0.11097,-0.19194,0.08097
153789815,-0.10889,-0.19388,0.08499
153790210,-0.1113,-0.20058,0.08928
153791090,-0.11395,-0.20071,0.08676
153791283,-0.15019,-0.20029,0.0501
153791649,-0.13857,-0.2067,0.06813
153791932,-0.12609,-0.20102,0.07493
153793262,-0.12473,-0.20701,0.08228
153793715,-0.12436,-0.20647,0.0821099999999999
153793719,-0.12179,-0.21255,0.09076
153795510,-0.12692,-0.20676,0.07984
153796102,-0.12517,-0.21053,0.0853599999999999
153797563,-0.12176,-0.19603,0.07427
153798004,-0.12797,-0.20995,0.08198
153798006,-0.12578,-0.20711,0.0813299999999999
153799306,-0.13897,-0.20563,0.06666
153799628,-0.12415,-0.2031,0.07895
153799787,-0.13115,-0.22309,0.09194
153800006,-0.11657,-0.20243,0.08586
153800243,-0.12678,-0.21357,0.08679
153800273,-0.13051,-0.229,0.09849
153801559,-0.12265,-0.19542,0.07277
153801892,-0.15957,-0.22717,0.0676
153801989,-0.11942,-0.19413,0.07471
153802326,-0.11203,-0.20533,0.0933
153803086,-0.1233,-0.20996,0.08666
153803581,-0.11993,-0.20173,0.0818
153804013,-0.1266,-0.21131,0.08471
153804296,-0.09472,-0.19753,0.10281
153805747,-0.12041,-0.20055,0.08014
153806472,-0.1173,-0.19345,0.07615
153806801,-0.11603,-0.19026,0.07423
153806802,-0.08803,-0.18554,0.09751
153807225,-0.11322,-0.20014,0.08692
153809392,-0.11308,-0.205,0.0919199999999999
153813474,-0.132,-0.18742,0.05542
153813981,-0.14168,-0.20969,0.0680099999999999
153813983,-0.13897,-0.20415,0.0651799999999999
153814141,-0.13349,-0.20349,0.07
153814381,-0.13152,-0.20715,0.07563
153818746,-0.04242,-0.17803,0.13561
153820184,-0.1309,-0.21159,0.08069
153821256,-0.10953,-0.20562,0.09609
153822908,-0.12568,-0.19819,0.07251
153824821,-0.10997,-0.1828,0.0728299999999999
153824991,-0.09386,-0.1921,0.09824
153825553,-0.11824,-0.20193,0.08369
153832753,-0.12783,-0.20686,0.0790299999999999
153833891,-0.16335,-0.23564,0.07229
153836195,-0.11609,-0.20642,0.09033
153837088,-0.11968,-0.20523,0.08555
153839149,-0.12581,-0.20064,0.07483
153841924,-0.1163,-0.19262,0.07632
153843652,-0.16945,-0.2335,0.06405
153843681,-0.14583,-0.21778,0.07195
153843992,-0.11658,-0.20527,0.08869
153845426,-0.11084,-0.19609,0.0852499999999999
153845692,-0.12669,-0.19075,0.06406
153845693,-0.13289,-0.18973,0.05684
153846694,-0.1284,-0.19389,0.06549
153848076,-0.11357,-0.18282,0.06925
153848846,-0.12011,-0.17127,0.05116
153849807,-0.15606,-0.16348,0.0074199999999999
153849834,-0.0888,-0.19995,0.1111499999999999
153850011,-0.16914,-0.21462,0.0454799999999999
153850012,-0.17447,-0.2178,0.04333
153850798,-0.12708,-0.20648,0.0794
153851291,-0.13204,-0.20964,0.0776
153851958,-0.12909,-0.20492,0.0758299999999999
153851959,-0.23641,-0.24921,0.0127999999999999
153851960,-0.23233,-0.24808,0.0157499999999999
153852024,-0.06308,-0.16195,0.09887
153852227,-0.10874,-0.18539,0.07665
153852559,-0.1477,-0.22644,0.07874
153853165,-0.12623,-0.1901,0.0638699999999999
153853258,-0.1808,-0.18442,0.00362
153854101,-0.13492,-0.21114,0.0762199999999999
153858463,-0.07947,-0.17426,0.09479
153862543,-0.12819,-0.20204,0.07385
153862955,-0.11236,-0.19941,0.08705
153867572,-0.13128,-0.20225,0.07097
153870716,-0.16528,-0.21113,0.04585
153871489,-0.12512,-0.20095,0.0758299999999999
153873198,-0.10346,-0.18304,0.07958
153877748,-0.11244,-0.19905,0.08661
153878378,-0.13565,-0.18882,0.0531699999999999
153881679,-0.11891,-0.19327,0.07436
153884678,-0.13613,-0.2016,0.06547
153886041,-0.13788,-0.19594,0.05806
153887242,-0.12449,-0.17842,0.0539299999999999
153887243,-0.13755,-0.19527,0.0577199999999999
153887252,-0.12533,-0.19395,0.06862
153887827,-0.12743,-0.19319,0.06576
153887961,-0.12829,-0.2167,0.08841
153888100,-0.15894,-0.20972,0.0507799999999999
153888101,-0.15232,-0.2058,0.05348
153889759,-0.1396,-0.19155,0.0519499999999999
153891987,-0.07516,-0.18584,0.11068
153893885,-0.10383,-0.1934,0.0895699999999999
153893953,-0.11911,-0.20134,0.08223
153894193,-0.1197,-0.2044,0.0847
153896907,-0.12024,-0.20284,0.0825999999999999
153897162,-0.12122,-0.20684,0.08562
153901275,-0.10759,-0.19409,0.0865
153902923,-0.11201,-0.20039,0.08838
153902955,-0.09462,-0.19546,0.10084
153902969,-0.11197,-0.19784,0.0858699999999999
153902998,-0.11388,-0.20054,0.08666
153905907,-0.10854,-0.19594,0.0874
153906119,-0.14026,-0.17237,0.03211
153907250,-0.11756,-0.15606,0.0385
153910256,-0.11822,-0.1855,0.0672799999999999
153913092,-0.11413,-0.18414,0.07001
153915788,-0.1451,-0.18888,0.0437799999999999
153916043,-0.12762,-0.19247,0.0648499999999999
153923043,-0.10828,-0.19548,0.0871999999999999
153924335,-0.09041,-0.19444,0.10403
153924337,-0.12265,-0.1866,0.0639499999999999
153928577,-0.11429,-0.20518,0.09089
153933107,-0.10068,-0.18821,0.0875299999999999
153935723,-0.1184,-0.18144,0.0630399999999999
153939466,-0.13207,-0.20659,0.07452
153939476,-0.15938,-0.23965,0.08027
153939477,-0.16245,-0.23364,0.0711899999999999
153939479,-0.16972,-0.2249,0.0551799999999999
153939480,-0.16575,-0.2352,0.0694499999999999
153941880,-0.1192,-0.19909,0.0798899999999999
153946663,-0.1277,-0.20178,0.0740799999999999
153947314,-0.15638,-0.22089,0.06451
153949571,-0.11225,-0.20386,0.09161
153949573,-0.11207,-0.20375,0.0916799999999999
153962258,-0.15651,-0.23159,0.0750799999999999
153964260,-0.1168,-0.20772,0.0909199999999999
153964816,-0.12561,-0.19871,0.0731
153967023,-0.14471,-0.2135,0.0687899999999999
153967171,-0.13589,-0.18679,0.0509
153970376,-0.11354,-0.18832,0.0747799999999999
153970810,-0.11682,-0.20159,0.08477
153975961,-0.10149,-0.18347,0.08198
153976744,-0.1154,-0.18682,0.07142
153976745,-0.09704,-0.18006,0.08302
153976746,-0.11313,-0.18495,0.07182
153978482,-0.12667,-0.20755,0.08088
153979395,-0.0388,-0.22471,0.18591
153980404,-0.12541,-0.21222,0.08681
153981088,-0.10775,-0.1935,0.08575
153981710,-0.11984,-0.17509,0.0552499999999999
153981711,-0.11691,-0.17841,0.0615
153981713,-0.10514,-0.1969,0.09176
153981714,-0.10748,-0.17252,0.06504
153984105,-0.12525,-0.1959,0.0706499999999999
153984722,-0.10946,-0.19804,0.0885799999999999
153987658,-0.13314,-0.21251,0.07937
153987659,-0.13464,-0.20891,0.07427
153994108,-0.12948,-0.17151,0.0420299999999999
153996958,-0.12931,-0.19979,0.0704799999999999
153998679,-0.10825,-0.19447,0.08622
153998778,-0.10706,-0.19601,0.0889499999999999
154014508,-0.12794,-0.20349,0.07555
154016292,-0.16352,-0.20514,0.0416199999999999
154019386,-0.17373,-0.24622,0.07249
154019712,-0.11407,-0.18268,0.06861
154029043,-0.12458,-0.19914,0.07456
154029044,-0.12689,-0.19948,0.0725899999999999
154029427,-0.11868,-0.19381,0.07513
154029649,-0.13954,-0.20644,0.0669
154035554,-0.13296,-0.19697,0.06401
154041284,-0.12013,-0.15928,0.03915
154053591,-0.23032,-0.23979,0.00947
154058993,-0.12296,-0.19103,0.06807
154061006,-0.09158,-0.17986,0.08828
154061926,-0.11671,-0.18757,0.0708599999999999
154068715,-0.12856,-0.1848,0.0562399999999999
154069144,-0.1167,-0.19489,0.07819
154069146,-0.11781,-0.19592,0.07811
154079713,-0.13108,-0.17463,0.04355
154083076,-0.10708,-0.19603,0.08895
154084134,-0.11465,-0.19555,0.0809
154084451,-0.11761,-0.21036,0.0927499999999999
154084810,-0.13101,-0.19493,0.06392
154085116,-0.11573,-0.20266,0.08693
154085931,-0.10891,-0.18126,0.07235
154086070,-0.12149,-0.19517,0.07368
154086250,-0.15689,-0.19057,0.0336799999999999
154087360,-0.05047,-0.20187,0.1513999999999999
154089101,-0.11581,-0.2078,0.09199
154089132,-0.13782,-0.21339,0.07557
154090256,-0.10748,-0.18595,0.07847
154090611,-0.11218,-0.19333,0.08115
154090885,-0.13455,-0.2007,0.0661499999999999
154091150,-0.1068,-0.19519,0.08839
154091710,-0.07346,-0.19232,0.11886
154092037,-0.11216,-0.20402,0.09186
154092558,-0.10818,-0.197,0.08882
154092870,-0.10747,-0.1961,0.08863
154093138,-0.05014,-0.20145,0.15131
154093222,-0.1182,-0.21084,0.09264
154093318,-0.11284,-0.19448,0.0816399999999999
154093349,-0.1118,-0.18674,0.0749399999999999
154094474,-0.13976,-0.19429,0.0545299999999999
154094552,-0.11394,-0.1906,0.0766599999999999
154094757,-0.12281,-0.19152,0.06871
154094835,-0.11352,-0.16971,0.05619
154095465,-0.11394,-0.16906,0.0551199999999999
154095963,-0.11004,-0.19701,0.0869699999999999
154096122,-0.1508,-0.21297,0.06217
154096926,-0.11349,-0.16837,0.05488
154097289,-0.11554,-0.20081,0.0852699999999999
154098252,-0.13491,-0.1916,0.0566899999999999
154098878,-0.1187,-0.21039,0.09169
154099050,-0.11566,-0.18491,0.0692499999999999
154099686,-0.11644,-0.19242,0.07598
154099836,-0.12118,-0.20216,0.08098
154100207,-0.10749,-0.19615,0.0886599999999999
154100217,-0.12616,-0.19742,0.07126
154100694,-0.11057,-0.18347,0.0728999999999999
154100779,-0.11394,-0.18346,0.06952
154101877,-0.10869,-0.16727,0.05858
154102053,-0.10792,-0.194,0.08608
154102772,-0.11843,-0.17133,0.0529
154103553,-0.11027,-0.18324,0.0729699999999999
154103633,-0.11007,-0.19826,0.0881899999999999
154103651,-0.13812,-0.21584,0.07772
154105038,-0.12344,-0.18478,0.06134
